"id","gender","current_age","retirement_age","birth_period","latitude","longitude","yearly_income","total_debt","credit_score","num_credit_cards","total_cards","max_credit_limit","darkweb_card_count","credit_card_count","debit_card_count","trans_year","total_transactions","total_amount","active_user","productive_user","having_debt"
1045,"Male",27,66,"07-1992",33.41,-82.31,33778.0,10058.0,757,1,1,95.0,0,0,0,2011,0,0.0,0,1,1
1786,"Female",48,63,"03-1971",40.83,-81.26,38611.0,93255.0,755,5,5,18400.0,0,2,3,2011,1744,34459.93,1,1,1
1569,"Female",68,65,"03-1951",43.54,-96.73,39082.0,16870.0,722,4,4,13841.0,0,2,2,2011,819,37131.41,1,0,1
899,"Female",29,65,"06-1990",42.24,-83.62,47891.0,114299.0,629,1,1,22172.0,0,0,1,2011,0,0.0,0,1,1
1595,"Female",47,65,"05-1972",40.84,-73.87,52063.0,87549.0,753,2,2,17749.0,0,1,1,2011,2733,134983.71,1,1,1
446,"Male",23,68,"01-1997",40.69,-73.73,49342.0,56137.0,703,1,1,11100.0,0,1,0,2011,0,0.0,0,1,1
53,"Female",49,68,"12-1970",38.62,-120.62,39700.0,59062.0,701,3,3,16923.0,0,1,1,2011,2210,64504.63,1,1,1
1136,"Male",23,65,"12-1996",37.56,-121.98,68767.0,119831.0,723,3,3,22067.0,0,2,1,2011,0,0.0,0,1,1
551,"Male",65,67,"01-1955",39.14,-119.71,39543.0,53182.0,776,3,3,19017.0,0,1,2,2011,0,0.0,0,0,1
1491,"Female",41,68,"04-1978",32.25,-111.08,46209.0,56034.0,710,4,4,23572.0,0,1,3,2011,0,0.0,0,1,1
330,"Male",36,71,"02-1984",40.24,-75.28,64419.0,183210.0,711,1,1,25124.0,0,0,1,2011,0,0.0,0,1,1
392,"Female",50,65,"11-1969",27.64,-80.39,33098.0,59605.0,775,3,3,19465.0,0,1,1,2011,0,0.0,0,1,1
1144,"Female",57,66,"12-1962",29.76,-95.38,30495.0,70825.0,773,4,4,16454.0,0,2,2,2011,2084,63893.62,1,1,1
1163,"Male",45,61,"01-1975",29.99,-95.26,67170.0,114251.0,489,3,3,26900.0,0,2,0,2011,459,35042.39,1,1,1
230,"Female",39,65,"10-1980",30.44,-91.12,35501.0,78801.0,693,4,4,14362.0,0,3,1,2011,663,25608.09,1,1,1
1066,"Female",46,65,"06-1973",40.27,-75.26,54124.0,0.0,727,2,2,20060.0,0,0,2,2011,1765,142719.9,1,1,0
460,"Male",65,65,"12-1954",41.02,-73.8,40957.0,64144.0,608,4,4,49107.0,0,0,4,2011,1235,59855.7,1,0,1
1661,"Female",42,67,"05-1977",39.09,-76.85,72478.0,63078.0,728,2,2,33713.0,0,1,1,2011,0,0.0,0,1,1
1926,"Female",70,67,"01-1950",28.78,-81.27,26574.0,5244.0,689,3,3,9100.0,0,2,1,2011,945,28838.05,1,0,1
27,"Female",78,63,"08-1941",32.28,-90.0,23821.0,22427.0,613,8,8,26506.0,0,3,4,2011,986,38142.65,1,0,1
365,"Female",55,70,"09-1964",40.64,-73.94,38165.0,45891.0,719,1,1,8923.0,0,0,1,2011,0,0.0,0,1,1
50,"Female",68,72,"07-1951",45.82,-88.06,39238.0,85457.0,702,4,4,29474.0,0,1,3,2011,698,25661.28,1,0,1
653,"Female",19,65,"02-2001",41.64,-71.0,51601.0,79143.0,745,1,1,12900.0,0,1,0,2011,0,0.0,0,1,1
743,"Female",44,66,"04-1975",35.64,-78.0,32491.0,24515.0,682,3,3,20582.0,0,0,3,2011,605,26970.84,1,1,1
999,"Female",19,62,"10-2000",42.26,-71.11,48308.0,106571.0,703,4,4,27813.0,0,1,3,2011,0,0.0,0,1,1
940,"Female",49,61,"06-1970",25.77,-80.2,41800.0,67836.0,699,6,6,26534.0,0,2,4,2011,1128,35344.62,1,1,1
534,"Female",27,74,"02-1993",41.72,-93.6,60510.0,23196.0,790,3,3,32659.0,0,0,3,2011,648,32948.72,1,1,1
1460,"Female",24,65,"07-1995",42.52,-87.88,61760.0,163824.0,590,2,2,8822.0,0,0,2,2011,0,0.0,0,1,1
59,"Female",85,69,"08-1934",32.78,-108.26,25066.0,424.0,695,7,7,14939.0,0,3,3,2011,1143,35153.36,1,0,1
1908,"Female",78,66,"02-1942",35.97,-83.94,44469.0,12777.0,733,5,5,27046.0,0,2,2,2011,1489,114633.22,1,0,1
1436,"Female",21,55,"08-1998",41.52,-87.42,44842.0,54189.0,500,4,4,26599.0,0,1,3,2011,0,0.0,0,1,1
1230,"Male",18,50,"01-2002",32.3,-80.92,29169.0,37230.0,754,1,1,68.0,0,0,0,2011,0,0.0,0,1,1
324,"Female",21,68,"07-1998",45.55,-122.73,87372.0,40547.0,792,3,3,37661.0,0,1,2,2011,0,0.0,0,1,1
992,"Male",46,70,"04-1973",37.37,-77.5,54881.0,3584.0,700,4,4,23636.0,0,3,1,2011,914,55957.77,1,1,1
198,"Female",49,73,"03-1970",27.95,-82.48,31497.0,30805.0,702,3,3,13689.0,0,2,1,2011,459,29510.4,1,1,1
1017,"Male",24,69,"07-1995",34.14,-119.1,28703.0,94364.0,560,1,1,5836.0,0,0,1,2011,0,0.0,0,1,1
1813,"Female",35,66,"04-1984",35.82,-87.01,56350.0,120125.0,808,4,4,13500.0,0,3,0,2011,1157,72245.62,1,1,1
1989,"Male",31,66,"12-1988",38.81,-76.75,67886.0,7137.0,803,4,4,21200.0,0,3,1,2011,1516,119176.28,1,1,1
1148,"Male",54,70,"04-1965",39.95,-75.16,36711.0,47490.0,687,4,4,14835.0,0,2,2,2011,902,34758.57,1,1,1
872,"Female",61,66,"01-1959",41.88,-87.84,31505.0,59730.0,655,4,4,12566.0,0,3,1,2011,1594,62411.2,1,0,1
458,"Male",46,62,"11-1973",33.63,-112.09,49068.0,123937.0,530,2,2,14388.0,0,0,1,2011,397,33518.36,1,1,1
920,"Female",41,68,"11-1978",35.11,-106.62,28704.0,103891.0,700,2,2,10000.0,0,2,0,2011,644,13879.03,1,1,1
1598,"Male",82,61,"06-1937",36.83,-119.79,26126.0,1213.0,697,5,5,11900.0,0,4,1,2011,461,17386.16,1,0,1
1876,"Male",50,70,"07-1969",38.05,-84.72,44587.0,17148.0,775,6,6,29037.0,0,1,5,2011,378,18727.9,1,1,1
412,"Male",25,65,"10-1994",36.07,-94.15,46822.0,0.0,810,4,4,14733.0,0,1,2,2011,0,0.0,0,1,0
190,"Male",40,67,"04-1979",42.03,-87.73,44452.0,12409.0,711,5,5,29471.0,0,1,3,2011,1912,99572.46,1,1,1
163,"Male",37,73,"02-1983",41.37,-79.7,33108.0,44044.0,829,2,2,17629.0,0,0,2,2011,0,0.0,0,1,1
567,"Male",25,69,"06-1994",35.74,-81.69,33534.0,76166.0,761,3,3,6497.0,0,1,1,2011,0,0.0,0,1,1
503,"Female",47,61,"02-1973",41.83,-87.68,29564.0,54279.0,694,2,2,85.0,0,0,0,2011,1023,20258.09,1,1,1
469,"Female",67,67,"03-1952",33.88,-117.85,46945.0,17835.0,682,4,4,31504.0,0,1,3,2011,1000,43955.43,1,0,1
1851,"Male",48,72,"01-1972",35.83,-78.83,75682.0,37163.0,727,5,5,64059.0,0,1,3,2011,651,53422.97,1,1,1
1523,"Female",61,73,"10-1958",36.07,-79.82,39661.0,74740.0,850,4,4,13438.0,0,2,2,2011,951,21257.08,1,0,1
35,"Male",20,64,"06-1999",43.66,-70.25,48495.0,97630.0,773,3,3,32399.0,0,0,3,2011,0,0.0,0,1,1
317,"Female",67,65,"03-1952",39.74,-121.6,19199.0,15091.0,715,3,3,12810.0,0,1,2,2011,491,24856.1,1,0,1
1195,"Male",75,68,"07-1944",44.01,-92.47,40696.0,15691.0,801,6,6,22765.0,0,3,3,2011,1287,60134.19,1,0,1
1238,"Female",31,72,"07-1988",38.87,-77.1,96661.0,73401.0,721,2,2,22500.0,0,2,0,2011,1081,107249.96,1,1,1
432,"Female",55,64,"11-1964",36.08,-81.92,26546.0,32087.0,686,5,5,17515.0,0,1,4,2011,896,49508.03,1,1,1
1082,"Female",34,67,"10-1985",37.23,-119.49,33934.0,42945.0,622,3,3,11400.0,0,2,1,2011,662,34019.2,1,1,1
120,"Female",50,71,"09-1969",42.88,-88.0,61008.0,0.0,781,4,4,32784.0,0,2,2,2011,519,46263.47,1,1,0
1289,"Male",33,64,"11-1986",26.14,-80.13,42808.0,117011.0,758,1,1,38.0,0,0,0,2011,340,3763.63,1,1,1
1502,"Male",21,67,"02-1999",39.1,-77.55,90104.0,85204.0,787,2,2,33833.0,0,0,2,2011,0,0.0,0,1,1
1497,"Female",55,64,"12-1964",38.53,-121.44,35553.0,76077.0,623,1,1,14751.0,0,0,1,2011,1003,41643.02,1,1,1
1047,"Male",26,67,"02-1994",37.55,-77.46,53554.0,119852.0,689,2,2,27268.0,0,1,1,2011,0,0.0,1,1,1
0,"Male",33,69,"03-1986",43.59,-70.33,59613.0,36199.0,763,4,4,31490.0,0,1,3,2011,1330,65056.81,1,1,1
351,"Female",91,70,"09-1928",40.77,-73.84,17150.0,375.0,807,6,6,9278.0,0,3,2,2011,972,32851.31,1,0,1
1797,"Male",67,65,"11-1952",37.71,-122.16,30962.0,15336.0,743,5,5,27243.0,0,0,5,2011,2571,121386.57,1,0,1
1386,"Male",59,62,"06-1960",41.39,-84.12,37927.0,79299.0,712,1,1,5488.0,0,0,1,2011,0,0.0,0,1,1
1122,"Female",33,66,"11-1986",40.84,-73.28,69706.0,97070.0,785,2,2,45222.0,0,0,2,2011,0,0.0,0,1,1
255,"Female",18,57,"08-2001",29.79,-95.82,43253.0,56323.0,718,1,1,16783.0,0,0,1,2011,0,0.0,0,1,1
765,"Male",18,68,"02-2002",37.78,-90.42,36101.0,46425.0,778,2,2,15000.0,0,1,1,2011,0,0.0,0,1,1
703,"Female",53,66,"11-1966",30.23,-92.19,40363.0,111112.0,711,4,4,20062.0,0,2,2,2011,0,0.0,0,1,1
1919,"Male",83,59,"11-1936",40.95,-72.19,80493.0,2027.0,610,5,5,49705.0,0,1,4,2011,1311,61432.82,1,0,1
791,"Female",78,57,"11-1941",33.98,-117.65,39263.0,24246.0,645,4,4,31424.0,0,2,2,2011,562,27694.6,1,0,1
199,"Female",67,67,"04-1952",33.1,-96.66,78329.0,40161.0,720,3,3,32423.0,0,1,2,2011,881,38759.18,1,0,1
282,"Male",42,66,"05-1977",29.45,-98.5,25585.0,59827.0,702,4,4,10059.0,0,2,2,2011,858,19696.69,1,1,1
908,"Male",62,70,"08-1957",35.69,-78.62,46256.0,106753.0,650,3,3,20173.0,0,0,3,2011,879,36889.81,1,0,1
880,"Male",28,65,"03-1991",48.95,-122.43,39354.0,26700.0,685,2,2,10141.0,0,1,1,2011,0,0.0,0,1,1
770,"Male",35,66,"08-1984",33.04,-96.74,60746.0,88165.0,706,4,4,24080.0,0,3,1,2011,0,0.0,0,1,1
1169,"Female",51,68,"11-1968",30.54,-97.64,61901.0,29627.0,726,7,7,43879.0,0,3,4,2011,2972,125766.14,1,1,1
522,"Female",26,65,"02-1994",38.46,-85.95,43454.0,79295.0,774,2,2,21359.0,0,1,1,2011,0,0.0,0,1,1
1736,"Male",43,67,"01-1977",40.64,-73.94,45789.0,94014.0,695,4,4,23631.0,0,1,3,2011,2433,56134.72,1,1,1
506,"Male",56,68,"01-1964",42.71,-78.93,52841.0,36288.0,733,5,5,26830.0,0,1,4,2011,1500,77069.03,1,1,1
131,"Female",23,75,"10-1996",34.22,-80.68,37717.0,60367.0,688,3,3,24432.0,0,0,3,2011,0,0.0,0,1,1
76,"Female",22,63,"08-1997",40.23,-83.37,51613.0,62635.0,649,2,2,6513.0,0,1,1,2011,0,0.0,0,1,1
249,"Female",42,69,"09-1977",34.1,-117.38,29835.0,46702.0,618,7,7,14725.0,0,3,3,2011,770,27179.09,1,1,1
1279,"Male",78,65,"07-1941",42.47,-83.49,62103.0,33545.0,509,4,4,26743.0,0,0,4,2011,1548,54889.92,1,0,1
1652,"Female",51,65,"02-1969",38.95,-92.32,42749.0,53471.0,728,4,4,26678.0,0,0,3,2011,644,24488.31,1,1,1
739,"Female",38,64,"07-1981",29.76,-95.38,69171.0,102537.0,622,1,1,6900.0,0,1,0,2011,0,0.0,0,1,1
1475,"Female",98,60,"11-1921",21.31,-158.01,42306.0,472.0,725,5,5,15516.0,0,0,5,2011,2021,57243.3,1,0,1
1251,"Female",29,67,"10-1990",32.84,-116.88,42150.0,39663.0,750,3,3,31219.0,0,0,2,2011,1106,30129.9,1,1,1
1119,"Female",23,63,"11-1996",38.83,-76.92,47589.0,114020.0,763,4,4,22768.0,0,2,2,2011,0,0.0,0,1,1
592,"Male",68,65,"02-1952",35.32,-82.46,23993.0,2573.0,714,5,5,15504.0,0,1,4,2011,2090,52368.89,1,0,1
692,"Female",52,65,"08-1967",42.92,-82.88,42701.0,53696.0,701,4,4,35649.0,0,1,2,2011,1080,28741.09,1,1,1
1065,"Female",41,69,"08-1978",33.45,-117.66,56320.0,84614.0,792,3,3,24878.0,0,1,2,2011,0,0.0,0,1,1
1764,"Male",59,68,"06-1960",42.96,-85.65,31550.0,26738.0,710,3,3,23538.0,0,1,2,2011,541,26199.66,1,1,1
1830,"Male",56,75,"09-1963",35.05,-83.19,32418.0,84507.0,758,4,4,17297.0,0,1,2,2011,1090,44851.96,1,1,1
157,"Male",47,65,"10-1972",33.83,-117.2,32847.0,3230.0,785,3,3,14269.0,0,0,3,2011,1189,46618.15,1,1,1
676,"Male",40,65,"02-1980",33.09,-96.88,65053.0,83571.0,775,2,2,34175.0,0,1,1,2011,1595,61089.51,1,1,1
1481,"Male",72,65,"06-1947",37.78,-121.99,2422.0,810.0,632,2,2,441.0,0,0,2,2011,0,0.0,0,0,1
1902,"Female",36,68,"02-1984",39.74,-81.51,32522.0,28260.0,769,2,2,12200.0,0,1,1,2011,1045,48100.02,1,1,1
123,"Female",43,66,"09-1976",33.24,-84.27,36315.0,0.0,824,3,3,24068.0,0,0,3,2011,1124,31050.5,1,1,0
1995,"Female",64,62,"07-1955",39.92,-77.71,39206.0,9219.0,605,4,4,11268.0,0,2,2,2011,1153,40295.35,1,0,1
1688,"Female",27,66,"07-1992",37.16,-81.5,33641.0,40696.0,743,1,1,21502.0,0,0,1,2011,0,0.0,0,1,1
1895,"Female",56,65,"03-1963",39.75,-74.22,40848.0,146608.0,706,2,2,13922.0,0,0,2,2011,991,33931.41,1,1,1
1891,"Female",47,66,"02-1973",29.19,-81.05,34112.0,39842.0,725,4,4,19829.0,0,2,2,2011,946,32478.66,1,1,1
453,"Female",26,67,"02-1994",32.79,-96.76,128775.0,232506.0,655,1,1,23996.0,0,0,1,2011,0,0.0,0,1,1
341,"Male",50,66,"10-1969",40.87,-73.4,104045.0,0.0,734,3,3,37941.0,0,1,1,2011,0,0.0,0,1,0
1571,"Female",58,66,"06-1961",36.29,-86.6,51316.0,0.0,759,6,6,33390.0,0,0,6,2011,626,37919.22,1,1,0
1615,"Female",66,59,"01-1954",42.31,-83.21,48690.0,36262.0,701,6,6,22310.0,0,0,6,2011,647,36249.91,1,0,1
1647,"Female",18,65,"02-2002",41.31,-79.38,35311.0,44783.0,684,5,5,21244.0,0,2,2,2011,0,0.0,0,1,1
680,"Female",42,63,"08-1977",28.5,-81.37,27354.0,42226.0,799,1,1,16347.0,0,0,1,2011,0,0.0,0,1,1
52,"Female",56,66,"04-1963",41.56,-73.59,63796.0,82173.0,730,3,3,23404.0,0,0,3,2011,2050,158132.48,1,1,1
1387,"Male",28,65,"05-1991",35.72,-78.84,66237.0,146680.0,785,1,1,9500.0,0,1,0,2011,0,0.0,0,1,1
1034,"Female",58,66,"07-1961",35.12,-80.71,55569.0,76181.0,698,6,6,21102.0,0,3,2,2011,1274,77603.57,1,1,1
677,"Male",40,65,"05-1979",44.94,-93.1,67226.0,128174.0,729,3,3,34826.0,0,1,2,2011,793,45995.08,1,1,1
440,"Female",43,50,"11-1976",42.67,-70.98,106159.0,144773.0,703,5,5,79717.0,0,0,5,2011,0,0.0,0,1,1
338,"Female",68,72,"08-1951",42.83,-78.63,50258.0,0.0,686,3,3,50127.0,0,0,3,2011,0,0.0,1,0,0
1120,"Female",44,69,"05-1975",33.72,-118.0,54981.0,121701.0,737,1,1,21400.0,0,1,0,2011,0,0.0,0,1,1
1127,"Male",59,70,"08-1960",26.14,-81.79,35590.0,92603.0,720,4,4,27646.0,0,0,4,2011,1756,57194.95,1,1,1
1662,"Male",41,67,"05-1978",38.53,-90.0,49967.0,58582.0,712,4,4,29948.0,0,0,3,2011,1550,101762.21,1,1,1
1462,"Female",30,63,"07-1989",44.1,-122.8,37610.0,64933.0,586,1,1,44.0,0,0,0,2011,0,0.0,0,1,1
1848,"Female",31,66,"11-1988",40.1,-74.93,50599.0,83732.0,791,2,2,19880.0,0,1,1,2011,0,0.0,0,1,1
1444,"Male",64,67,"10-1955",40.63,-73.63,66885.0,144703.0,698,7,7,50521.0,0,0,7,2011,1189,91234.25,1,0,1
45,"Female",61,67,"01-1959",40.86,-74.15,63781.0,111808.0,654,1,1,44.0,0,0,0,2011,640,8098.03,1,0,1
1102,"Female",49,65,"07-1970",36.12,-95.91,94733.0,0.0,707,5,5,39080.0,0,1,3,2011,1820,114588.11,1,1,0
1636,"Male",49,66,"05-1970",39.09,-94.58,24598.0,23019.0,695,4,4,7090.0,0,3,1,2011,837,24700.38,1,1,1
502,"Male",46,66,"01-1974",40.93,-79.59,36440.0,30574.0,745,2,2,7900.0,0,1,1,2011,2190,64059.05,1,1,1
1630,"Male",24,65,"01-1996",36.11,-80.81,31693.0,98206.0,719,1,1,11800.0,0,1,0,2011,0,0.0,0,1,1
266,"Female",19,65,"03-2000",34.02,-118.15,27494.0,26097.0,724,1,1,10107.0,0,0,1,2011,0,0.0,0,1,1
5,"Male",65,65,"02-1955",42.95,-77.13,20614.0,14042.0,711,2,2,18894.0,0,0,2,2011,474,29357.69,1,0,1
1712,"Female",82,65,"01-1938",32.79,-96.76,66999.0,3140.0,730,5,5,39431.0,0,0,5,2011,1710,60940.95,1,0,1
1360,"Male",41,61,"04-1978",30.75,-86.57,38874.0,64474.0,672,3,3,19619.0,0,1,2,2011,467,13880.63,1,1,1
1013,"Female",25,69,"01-1995",38.99,-105.05,48017.0,95549.0,711,1,1,12800.0,0,1,0,2011,0,0.0,0,1,1
993,"Female",47,64,"08-1972",29.43,-90.3,44789.0,94789.0,638,1,1,9500.0,0,1,0,2011,0,0.0,0,1,1
642,"Female",35,62,"05-1984",33.11,-94.16,34143.0,49839.0,648,4,4,13434.0,0,0,4,2011,642,34066.33,1,1,1
1871,"Male",83,65,"07-1936",35.11,-106.62,16611.0,1797.0,696,5,5,20277.0,0,0,5,2011,772,39561.43,1,0,1
1721,"Female",36,68,"03-1983",46.11,-118.3,38496.0,64688.0,642,2,2,12389.0,0,1,1,2011,0,0.0,0,1,1
868,"Male",78,64,"11-1941",35.46,-97.51,31046.0,11436.0,706,6,6,13455.0,0,2,2,2011,1025,63778.78,1,0,1
1517,"Male",37,71,"03-1982",38.9,-77.26,123540.0,236393.0,764,4,4,24900.0,0,1,2,2011,1041,52629.12,1,1,1
364,"Female",65,65,"05-1954",35.79,-83.97,39809.0,0.0,775,4,4,15612.0,0,2,2,2011,1176,65003.1,1,0,0
686,"Male",64,65,"01-1956",32.53,-82.92,34576.0,81087.0,683,1,1,4699.0,0,0,1,2011,0,0.0,0,0,1
696,"Female",74,67,"07-1945",40.63,-73.72,110570.0,5700.0,766,8,8,77778.0,0,1,5,2011,970,67740.32,1,0,1
962,"Male",28,69,"01-1992",44.52,-87.98,34262.0,60506.0,846,2,2,13300.0,0,1,1,2011,621,21915.04,1,1,1
1407,"Male",40,71,"12-1979",33.43,-86.99,40473.0,54899.0,689,4,4,20816.0,0,1,3,2011,2192,86910.69,1,1,1
1015,"Female",33,67,"04-1986",33.88,-84.37,96744.0,128122.0,838,5,5,66779.0,0,1,3,2011,0,0.0,0,1,1
1456,"Male",48,70,"08-1971",33.12,-89.05,31231.0,40499.0,681,3,3,11310.0,0,2,1,2011,1224,73034.1,1,1,1
1861,"Female",57,65,"05-1962",33.1,-96.66,66427.0,103290.0,779,5,5,32325.0,0,2,3,2011,868,47969.92,1,1,1
161,"Male",31,70,"11-1988",31.56,-97.18,23469.0,22976.0,731,3,3,13612.0,0,0,3,2011,1568,43248.68,1,1,1
263,"Male",30,69,"11-1989",40.09,-74.21,26519.0,63979.0,663,3,3,12103.0,0,1,1,2011,0,0.0,0,1,1
1389,"Female",40,64,"08-1979",33.83,-86.26,34799.0,72749.0,793,2,2,11408.0,0,1,1,2011,0,0.0,0,1,1
1707,"Female",28,70,"12-1991",46.12,-123.67,35194.0,56006.0,620,1,1,22362.0,0,0,1,2011,0,0.0,0,1,1
1374,"Female",28,66,"07-1991",42.45,-87.84,39679.0,93772.0,758,2,2,14993.0,0,1,1,2011,0,0.0,0,1,1
1855,"Male",67,66,"03-1952",37.3,-121.8,31287.0,25844.0,728,4,4,29716.0,0,2,2,2011,949,45183.48,1,0,1
867,"Male",26,71,"09-1993",31.07,-97.61,38805.0,54466.0,614,2,2,16736.0,0,0,2,2011,0,0.0,0,1,1
274,"Female",43,67,"04-1976",38.89,-77.03,48810.0,0.0,799,3,3,20961.0,0,2,1,2011,761,40743.49,1,1,0
1552,"Male",62,67,"06-1957",43.65,-116.43,45450.0,85218.0,686,3,3,14913.0,0,1,2,2011,732,61214.98,1,0,1
635,"Female",25,64,"07-1994",40.76,-74.03,34201.0,42895.0,731,1,1,6100.0,0,1,0,2011,0,0.0,0,1,1
1526,"Female",53,64,"03-1966",40.94,-121.74,34137.0,80467.0,671,4,4,12299.0,0,1,2,2011,633,27713.56,1,1,1
319,"Male",67,67,"12-1952",36.75,-119.67,28357.0,10400.0,628,2,2,6800.0,0,1,0,2011,787,52719.08,1,0,1
740,"Female",30,62,"08-1989",29.76,-95.38,32343.0,39656.0,683,3,3,8661.0,0,0,3,2011,0,0.0,0,1,1
965,"Female",18,68,"01-2002",38.58,-121.4,42142.0,116857.0,713,2,2,16479.0,0,1,1,2011,0,0.0,0,1,1
1421,"Male",30,65,"07-1989",35.11,-77.07,32985.0,32764.0,740,2,2,17993.0,0,0,1,2011,0,0.0,1,1,1
1538,"Male",82,62,"08-1937",40.71,-73.99,23572.0,216.0,590,2,2,21284.0,0,0,2,2011,1290,45129.49,1,0,1
1101,"Female",25,70,"12-1994",42.11,-72.53,28862.0,20944.0,751,2,2,13022.0,0,1,1,2011,0,0.0,0,1,1
92,"Female",76,68,"10-1943",43.54,-96.73,31145.0,5132.0,689,4,4,34123.0,0,1,3,2011,1230,36318.97,1,0,1
125,"Female",64,70,"02-1956",37.63,-121.01,26535.0,93592.0,724,5,5,9741.0,0,3,2,2011,602,15370.42,1,0,1
449,"Female",58,70,"02-1962",40.56,-79.75,39796.0,9452.0,729,5,5,21594.0,0,1,4,2011,839,32264.52,1,1,1
1173,"Male",71,67,"03-1948",42.83,-106.32,51703.0,5371.0,722,7,7,35062.0,0,3,3,2011,853,44637.86,1,0,1
1810,"Male",66,66,"12-1953",42.22,-83.36,31175.0,5846.0,711,5,5,10600.0,0,5,0,2011,816,33121.27,1,0,1
1843,"Male",89,73,"11-1930",41.5,-87.63,38761.0,69.0,760,7,7,13200.0,0,4,3,2011,2079,79449.01,1,0,1
1578,"Male",86,62,"11-1933",30.33,-81.65,33291.0,695.0,714,2,2,6800.0,0,1,0,2011,0,0.0,0,0,1
658,"Female",40,64,"02-1980",29.67,-82.33,52630.0,68559.0,725,4,4,22742.0,0,3,1,2011,1521,66228.92,1,1,1
1858,"Male",73,64,"12-1946",34.25,-118.41,26481.0,10392.0,705,1,1,8200.0,0,1,0,2011,824,22195.91,1,0,1
1663,"Male",24,59,"07-1995",41.83,-87.68,2370.0,4397.0,581,1,1,840.0,0,0,1,2011,0,0.0,0,1,1
1503,"Male",59,67,"03-1960",32.35,-86.28,43021.0,86014.0,725,4,4,24049.0,0,1,3,2011,707,23872.59,1,1,1
725,"Male",18,68,"01-2002",42.35,-71.06,44466.0,3096.0,709,2,2,19483.0,0,0,2,2011,0,0.0,0,1,1
1671,"Male",50,57,"03-1969",27.95,-82.48,42886.0,60474.0,604,1,1,2174.0,0,0,1,2011,803,30955.76,1,1,1
1233,"Male",35,67,"05-1984",38.71,-90.12,37843.0,40003.0,697,3,3,25301.0,0,2,1,2011,0,0.0,0,1,1
1271,"Male",34,66,"10-1985",36.11,-80.07,48398.0,138998.0,642,3,3,10900.0,0,1,0,2011,0,0.0,0,1,1
473,"Female",33,66,"10-1986",42.38,-83.1,28181.0,37929.0,682,2,2,10005.0,0,1,1,2011,595,14449.58,1,1,1
1541,"Female",48,65,"10-1971",36.09,-84.13,37422.0,127116.0,681,5,5,17383.0,0,1,4,2011,1774,43555.97,1,1,1
149,"Female",24,54,"03-1995",33.02,-117.12,91237.0,231619.0,594,1,1,14200.0,0,1,0,2011,0,0.0,1,1,1
560,"Male",59,65,"04-1960",44.96,-93.26,43913.0,83944.0,676,4,4,16642.0,0,2,2,2011,0,0.0,0,1,1
1006,"Male",37,68,"04-1982",41.53,-87.26,44550.0,117302.0,761,3,3,17253.0,0,1,2,2011,1095,41962.04,1,1,1
368,"Male",75,73,"02-1945",28.5,-81.37,42806.0,20432.0,726,6,6,22132.0,0,2,2,2011,1518,55737.8,1,0,1
1696,"Female",63,65,"12-1956",28.32,-80.68,53702.0,85160.0,606,1,1,12047.0,0,0,1,2011,3880,145621.63,1,0,1
416,"Female",86,65,"08-1933",36.17,-86.78,38273.0,1658.0,765,6,6,18242.0,0,1,3,2011,1037,26034.64,1,0,1
51,"Female",29,67,"02-1991",36.29,-86.6,51303.0,106248.0,688,3,3,27124.0,0,2,1,2011,906,47139.64,1,1,1
196,"Female",44,64,"05-1975",33.29,-83.96,35775.0,67263.0,773,1,1,4300.0,0,1,0,2011,604,23875.77,1,1,1
690,"Female",71,64,"03-1948",39.59,-105.01,67186.0,29682.0,692,1,1,1993.0,0,0,1,2011,0,0.0,0,0,1
1477,"Male",47,67,"07-1972",40.15,-82.68,46763.0,65106.0,696,3,3,44314.0,0,1,2,2011,697,26287.71,1,1,1
260,"Male",62,70,"02-1958",26.21,-98.31,29110.0,23504.0,699,3,3,21007.0,0,0,2,2011,454,15033.39,1,0,1
857,"Male",90,62,"10-1929",39.46,-74.99,41831.0,1100.0,615,1,1,10405.0,0,0,1,2011,0,0.0,0,0,1
1167,"Female",42,65,"01-1978",40.33,-75.92,49117.0,42380.0,769,3,3,30950.0,0,1,2,2011,0,0.0,0,1,1
1358,"Female",69,70,"04-1950",43.1,-89.5,68930.0,72619.0,768,4,4,26394.0,0,0,1,2011,517,10593.31,1,0,1
1611,"Female",68,58,"01-1952",33.87,-78.63,20334.0,9544.0,684,2,2,12132.0,0,1,1,2011,0,0.0,0,0,1
734,"Female",43,61,"07-1976",42.88,-78.85,24917.0,36101.0,693,2,2,6300.0,0,1,1,2011,1038,16174.34,1,1,1
1507,"Female",39,67,"12-1980",42.48,-89.03,44344.0,82822.0,744,3,3,29543.0,0,0,3,2011,692,24697.25,1,1,1
504,"Female",38,68,"01-1982",37.88,-89.49,34311.0,61776.0,705,2,2,11710.0,0,0,1,2011,0,0.0,0,1,1
524,"Male",57,62,"03-1962",38.37,-81.81,35239.0,43270.0,726,1,1,24089.0,0,0,1,2011,599,19192.8,1,1,1
525,"Male",55,66,"04-1964",38.29,-120.58,37147.0,0.0,703,3,3,15900.0,0,0,3,2011,1162,49492.25,1,1,0
250,"Female",50,64,"02-1970",44.52,-122.81,34671.0,55643.0,786,6,6,11678.0,0,2,3,2011,1218,44535.28,1,1,1
479,"Male",57,69,"10-1962",39.11,-76.55,61173.0,71422.0,692,3,3,43767.0,0,1,2,2011,997,44703.22,1,1,1
